RBP_ID	Family_ID	RSource_ID	Motif_ID	MSource_ID	DBID	RBP_Name	RBP_Species	RBP_Status	Family_Name	RBDs	RBD_Count	Cutoff	DBID	Motif_Type	MSource_Identifier	MSource_Type	MSource_Author	MSource_Year	PMID	MSource_Version	RBPSource_Name	RBPSource_URL	RBPSource_Year	RBPSource_Month	RBPSource_Day
T39381_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000052831	Rbmy1a1	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39382_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000053536	Cstf2t	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39383_0.6	F49_0.6	TS19_0.6	M040_0.6	MS2_0.6	ENSMUSG00000054256	Msi1	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00041	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39384_0.6	F49_0.6	TS19_0.6	M146_0.6	MS2_0.6	ENSMUSG00000054582	Pabpc1l	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00155	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39385_0.6	F49_0.6	TS19_0.6	M019_0.6	MS2_0.6	ENSMUSG00000054679	Srsf12	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00019	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39386_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000055436	Srsf11	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39387_0.6	F49_0.6	TS19_0.6	M044_0.6	MS2_0.6	ENSMUSG00000055491	Pprc1	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00045	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39388_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000055531	Cpsf6	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39389_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000056076	Eif3b	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39390_0.6	F49_0.6	TS19_0.6	M290_0.6	MS1_0.6	ENSMUSG00000058655	Eif4b	Mus_musculus	I	RRM	RRM_1	1	0.70	350_8846295	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39391_0.6	F49_0.6	TS19_0.6	M022_0.6	MS2_0.6	ENSMUSG00000059005	Hnrnpa3	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00022	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39392_0.6	F49_0.6	TS19_0.6	M022_0.6	MS2_0.6	ENSMUSG00000059179	Gm8991	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00022	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39393_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000059208	Hnrnpm	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39394_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000059708	Akap17b	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39395_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000060244	Refbp2	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39396_0.6	F49_0.6	TS19_0.6	M025_0.6	MS2_0.6	ENSMUSG00000060373	Hnrnpc	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00025	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39397_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000060657	4921513D23Rik	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39398_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000060673	4930595M18Rik	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39399_0.6	F49_0.6	TS19_0.6	M069_0.6	MS2_0.6	ENSMUSG00000061479	Snrpa	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00071	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39400_0.6	F49_0.6	TS19_0.6	M042_0.6	MS2_0.6	ENSMUSG00000062093	Gm10110	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00043	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39401_0.6	F49_0.6	TS19_0.6	M068_0.6	MS2_0.6	ENSMUSG00000063511	Snrnp70	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00070	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39402_0.6	F49_0.6	TS19_0.6	M242_0.6	MS2_0.6	ENSMUSG00000066037	Hnrnpr	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00288	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39403_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000066107	Gm12666	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39404_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000067873	Htatsf1	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39405_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000068480	Gm7551	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39406_0.6	F49_0.6	TS19_0.6	M195_0.6	MS2_0.6	ENSMUSG00000068856	Sf3b4	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00224	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39407_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000069031	Gm10256	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39408_0.6	F49_0.6	TS19_0.6	M013_0.6	MS2_0.6	ENSMUSG00000069565	Dazap1	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00013	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39409_0.6	F49_0.6	TS19_0.6	M040_0.6	MS2_0.6	ENSMUSG00000069769	Msi2	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00041	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39410_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000069867	Pabpn1l	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39411_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000070319	Eif3g	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39412_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000070732	Rbm44	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39413_0.6	F49_0.6	TS19_0.6	M234_0.6	MS2_0.6	ENSMUSG00000070780	Rbm47	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00279	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39414_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000071054	Safb	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39415_0.6	F49_0.6	TS19_0.6	M056_0.6	MS2_0.6	ENSMUSG00000071172	Srsf3	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00058	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39416_0.6	F49_0.6	TS19_0.6	M069_0.6	MS2_0.6	ENSMUSG00000071273	Gm5145	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00071	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39417_0.6	F49_0.6	TS19_0.6	M075_0.6	MS2_0.6	ENSMUSG00000071337	Tia1	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00077	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39418_0.6	F49_0.6	TS19_0.6	M073_0.6	MS2_0.6	ENSMUSG00000071645	Tut1	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00075	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39419_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000071960	Gm10352	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39420_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000072629	ENSMUSG00000072629	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39421_0.6	F49_0.6	TS19_0.6	M344_0.6	MS1_0.6	ENSMUSG00000073894	Rbmxl2	Mus_musculus	I	RRM	RRM_1	1	0.70	922_19282290	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39422_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000074643	Cpne1	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39423_0.6	F49_0.6	TS19_0.6	M056_0.6	MS2_0.6	ENSMUSG00000078134	Gm12355	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00058	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39424_0.6	F49_0.6	TS19_0.6	M054_0.6	MS2_0.6	ENSMUSG00000078184	B020018G12Rik	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00056	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39425_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000078305	Gm3436	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39426_0.6	F49_0.6	TS19_0.6	M141_0.6	MS2_0.6	ENSMUSG00000084128	Esrp2	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00150	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39427_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000086151	Gm5698	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39428_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000087346	Gm5699	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39429_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000089721	ENSMUSG00000089721	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39430_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000089824	Rbm12	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39431_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000089913	ENSMUSG00000089913	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39432_0.6	F49_0.6	TS19_0.6	M102_0.6	MS2_0.6	ENSMUSG00000090049	ENSMUSG00000090049	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00106	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T60450_0.6	F52_0.6	TS19_0.6	.	.	ENSMUSG00000002052	Supt6h	Mus_musculus	N	S1	S1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T60451_0.6	F52_0.6	TS19_0.6	M231_0.6	MS2_0.6	ENSMUSG00000021116	Eif2s1	Mus_musculus	I	S1	S1	1	0.70	RNCMPT00273	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T60452_0.6	F52_0.6	TS19_0.6	.	.	ENSMUSG00000024135	Srbd1	Mus_musculus	N	S1	S1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T60453_0.6	F52_0.6	TS19_0.6	.	.	ENSMUSG00000025047	Pdcd11	Mus_musculus	N	S1	S1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T60454_0.6	F52_0.6	TS19_0.6	.	.	ENSMUSG00000027677	Ttc14	Mus_musculus	N	S1	S1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T60455_0.6	F52_0.6	TS19_0.6	.	.	ENSMUSG00000028772	Zcchc17	Mus_musculus	N	S1	S1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T60456_0.6	F52_0.6	TS19_0.6	.	.	ENSMUSG00000034931	Dhx8	Mus_musculus	N	S1	S1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T60457_0.6	F52_0.6	TS19_0.6	.	.	ENSMUSG00000071662	Polr2g	Mus_musculus	N	S1	S1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T61803_0.6	F53_0.6	TS19_0.6	M061_0.6	MS2_0.6	ENSMUSG00000021838	Samd4	Mus_musculus	I	SAM	SAM_1	1	0.70	RNCMPT00063	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T61804_0.6	F53_0.6	TS19_0.6	M061_0.6	MS2_0.6	ENSMUSG00000037513	Samd4b	Mus_musculus	I	SAM	SAM_1	1	0.70	RNCMPT00063	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T62081_0.6	F55_0.6	TS19_0.6	.	.	ENSMUSG00000034653	Ythdc2	Mus_musculus	N	YTH	YTH	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T62082_0.6	F55_0.6	TS19_0.6	M354_0.6	MS1_0.6	ENSMUSG00000035851	Ythdc1	Mus_musculus	I	YTH	YTH	1	0.70	969_20167602	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T62083_0.6	F55_0.6	TS19_0.6	.	.	ENSMUSG00000038848	Ythdf1	Mus_musculus	N	YTH	YTH	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T62084_0.6	F55_0.6	TS19_0.6	.	.	ENSMUSG00000040025	Ythdf2	Mus_musculus	N	YTH	YTH	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T62085_0.6	F55_0.6	TS19_0.6	.	.	ENSMUSG00000047213	Ythdf3	Mus_musculus	N	YTH	YTH	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
